,teamid,playerid,jerseynumber,position,teamname,leagueid,artificialkey,leaguename,firstname,surname,commonname,fullname
23911,112572,50292.0,99.0,28.0,Coritiba,56,47,Brasileirão Série B,Eduardo,Nascimento,Edu,Eduardo Nascimento
23912,112572,212579.0,35.0,29.0,Coritiba,56,47,Brasileirão Série B,Luan Polli,Gomes,Luan Polli,Luan Polli Gomes
23913,112572,4636.0,90.0,28.0,Coritiba,56,47,Brasileirão Série B,William,de Oliveira Pottker,William Pottker,William de Oliveira Pottker
23914,112572,271579.0,88.0,29.0,Coritiba,56,47,Brasileirão Série B,José Hugo,Sousa dos Santos,José Hugo,José Hugo Sousa dos Santos
23915,112572,278442.0,41.0,28.0,Coritiba,56,47,Brasileirão Série B,,,,
23916,112572,4896.0,27.0,28.0,Coritiba,56,47,Brasileirão Série B,Matheus,Cadorini,Matheus Cadorini,Matheus Cadorini
23917,112572,246348.0,26.0,29.0,Coritiba,56,47,Brasileirão Série B,Juan Carlos,Díaz,,Juan Carlos Díaz
23918,112572,221701.0,24.0,19.0,Coritiba,56,47,Brasileirão Série B,Gabriel,Boschilia,Boschilia,Gabriel Boschilia
23919,112572,271117.0,36.0,29.0,Coritiba,56,47,Brasileirão Série B,Rafael Santos,dos Santos,Rafael Santos,Rafael Santos dos Santos
23920,112572,253275.0,22.0,3.0,Coritiba,56,47,Brasileirão Série B,Jesús,Trindade,,Jesús Trindade
23921,112572,193887.0,98.0,17.0,Coritiba,56,47,Brasileirão Série B,Hernán,Pérez,,Hernán Pérez
23922,112572,271813.0,32.0,29.0,Coritiba,56,47,Brasileirão Série B,Bruno Gomes,Clevelário,Bruno Gomes,Bruno Gomes Clevelário
23923,112572,201931.0,21.0,28.0,Coritiba,56,47,Brasileirão Série B,Gabriel,Vasconcelos F.,Gabriel,Gabriel Vasconcelos F.
23924,112572,4832.0,45.0,29.0,Coritiba,56,47,Brasileirão Série B,Nathan Gabriel,Mendes,Nathan Mendes,Nathan Gabriel Mendes
23925,112572,53233.0,18.0,28.0,Coritiba,56,47,Brasileirão Série B,Guilherme,Trindade Dubas,Guilherme Biro,Guilherme Trindade Dubas
23926,112572,4751.0,96.0,29.0,Coritiba,56,47,Brasileirão Série B,Rafael William,Pinheiro,Rafael William,Rafael William Pinheiro
23927,112572,4752.0,5.0,6.0,Coritiba,56,47,Brasileirão Série B,,,,
23928,112572,4753.0,33.0,29.0,Coritiba,56,47,Brasileirão Série B,Diego Porfírio,Da Silva,Diego Porfírio,Diego Porfírio Da Silva
23929,112572,4912.0,28.0,29.0,Coritiba,56,47,Brasileirão Série B,,,,
23930,112572,4929.0,15.0,29.0,Coritiba,56,47,Brasileirão Série B,,,,
23931,112572,4992.0,12.0,28.0,Coritiba,56,47,Brasileirão Série B,Marco Antônio,Montes,Marcão,Marco Antônio Montes
23932,112572,5127.0,16.0,28.0,Coritiba,56,47,Brasileirão Série B,Natanael,Mulouski,Natanael,Natanael Mulouski
23933,112572,5336.0,25.0,29.0,Coritiba,56,47,Brasileirão Série B,Bernardo,Lemes,Bernardo,Bernardo Lemes
23934,112572,180674.0,6.0,7.0,Coritiba,56,47,Brasileirão Série B,Egídio,Araújo Júnior,Egídio,Egídio Araújo Júnior
23935,112572,187323.0,3.0,4.0,Coritiba,56,47,Brasileirão Série B,Henrique,Adriano Buss,Henrique,Henrique Adriano Buss
23936,112572,195091.0,8.0,9.0,Coritiba,56,47,Brasileirão Série B,Willian,Farias,Willian Farias,Willian Farias
23937,112572,209541.0,20.0,28.0,Coritiba,56,47,Brasileirão Série B,Róbson,Michael Signorini,Robinho,Róbson Michael Signorini
23938,112572,222678.0,78.0,28.0,Coritiba,56,47,Brasileirão Série B,Régis,Salmazzo,Régis,Régis Salmazzo
23939,112572,222790.0,23.0,0.0,Coritiba,56,47,Brasileirão Série B,Alex Muralha,Santana Rafael,Alex Muralha,Alex Muralha Santana Rafael
23940,112572,267889.0,11.0,25.0,Coritiba,56,47,Brasileirão Série B,Alef,Mangueira Severino Pereira,Alef Manga,Alef Mangueira Severino Pereira
23941,112572,268689.0,7.0,11.0,Coritiba,56,47,Brasileirão Série B,Andrey,Nascimento,Andrey,Andrey Nascimento
23942,112572,269901.0,19.0,18.0,Coritiba,56,47,Brasileirão Série B,Thonny Anderson,Carvalho,Thonny Anderson,Thonny Anderson Carvalho
23943,112572,271262.0,17.0,29.0,Coritiba,56,47,Brasileirão Série B,Warley Leandro,da Silva,Warley,Warley Leandro da Silva
23944,112572,271681.0,13.0,29.0,Coritiba,56,47,Brasileirão Série B,Fabrício Daniel,de Souza,Fabrício Daniel,Fabrício Daniel de Souza
23945,112572,278441.0,97.0,29.0,Coritiba,56,47,Brasileirão Série B,Valdemir,Soares,Val,Valdemir Soares
23946,112572,278487.0,70.0,28.0,Coritiba,56,47,Brasileirão Série B,Neilton,Mestzk,Neilton,Neilton Mestzk
23947,112572,253242.0,52.0,28.0,Coritiba,56,47,Brasileirão Série B,Adrián,Martínez,,Adrián Martínez
23948,112584,222154.0,11.0,29.0,Everton de Viña,1014,800,Sul-Americana,Bryan,Carvallo,,Bryan Carvallo
23949,112584,214446.0,4.0,29.0,Everton de Viña,1014,800,Sul-Americana,Felipe,Campos,,Felipe Campos
23950,112584,158956.0,5.0,5.0,Everton de Viña,1014,800,Sul-Americana,,,,
23951,112584,165531.0,18.0,23.0,Everton de Viña,1014,800,Sul-Americana,Ismael,Sosa,,Ismael Sosa
23952,112584,199940.0,10.0,27.0,Everton de Viña,1014,800,Sul-Americana,,Cuevas,,
23953,112584,214459.0,8.0,28.0,Everton de Viña,1014,800,Sul-Americana,César,Valenzuela,,César Valenzuela
23954,112584,214746.0,23.0,28.0,Everton de Viña,1014,800,Sul-Americana,Fernando,Saavedra,,Fernando Saavedra
23955,112584,214748.0,6.0,15.0,Everton de Viña,1014,800,Sul-Americana,Álvaro,Madrid,,Álvaro Madrid
23956,112584,219635.0,24.0,6.0,Everton de Viña,1014,800,Sul-Americana,Diego,,,
23957,112584,221413.0,20.0,4.0,Everton de Viña,1014,800,Sul-Americana,Rodrigo,Echeverría,,Rodrigo Echeverría
23958,112584,229144.0,9.0,25.0,Everton de Viña,1014,800,Sul-Americana,Matías,Campos,,Matías Campos
23959,112584,229444.0,30.0,0.0,Everton de Viña,1014,800,Sul-Americana,Fernando,De Paul,,Fernando De Paul
23960,112584,233831.0,22.0,28.0,Everton de Viña,1014,800,Sul-Americana,John,Salas,,John Salas
23961,112584,234499.0,19.0,28.0,Everton de Viña,1014,800,Sul-Americana,Pedro,Sánchez,,Pedro Sánchez
23962,112584,240662.0,1.0,28.0,Everton de Viña,1014,800,Sul-Americana,Franco,,,
23963,112584,240990.0,21.0,13.0,Everton de Viña,1014,800,Sul-Americana,Benjamín,,,
23964,112584,242972.0,7.0,16.0,Everton de Viña,1014,800,Sul-Americana,Alex,,,
23965,112584,245731.0,25.0,28.0,Everton de Viña,1014,800,Sul-Americana,Pedro,Campos,,Pedro Campos
23966,112584,247013.0,26.0,28.0,Everton de Viña,1014,800,Sul-Americana,Sebastián,Pereira,,Sebastián Pereira
23967,112584,247454.0,12.0,28.0,Everton de Viña,1014,800,Sul-Americana,Jorge,Peña,,Jorge Peña
23968,112584,248350.0,28.0,29.0,Everton de Viña,1014,800,Sul-Americana,Joaquín,López,,Joaquín López
23969,112584,259446.0,14.0,12.0,Everton de Viña,1014,800,Sul-Americana,Cristopher,Medina,,Cristopher Medina
23970,112584,259690.0,16.0,28.0,Everton de Viña,1014,800,Sul-Americana,Adrián,Sánchez,,Adrián Sánchez
23971,112584,263086.0,17.0,28.0,Everton de Viña,1014,800,Sul-Americana,Gary,Moya,,Gary Moya
23972,112584,263087.0,15.0,29.0,Everton de Viña,1014,800,Sul-Americana,Cristián,Díaz,,Cristián Díaz
23973,112584,263473.0,35.0,28.0,Everton de Viña,1014,800,Sul-Americana,Mitchell,,,
23974,112584,265636.0,2.0,28.0,Everton de Viña,1014,800,Sul-Americana,Cristian,Riquelme,,Cristian Riquelme
23975,112584,267938.0,31.0,29.0,Everton de Viña,1014,800,Sul-Americana,Esteban,,,
23976,112584,268407.0,27.0,29.0,Everton de Viña,1014,800,Sul-Americana,Rodrigo,,,
23977,112584,253327.0,13.0,29.0,Everton de Viña,1014,800,Sul-Americana,,Corozo,,
23978,112585,214699.0,4.0,29.0,Ñublense,1014,801,Sul-Americana,Nicolás,Mancilla,,Nicolás Mancilla
23979,112585,214299.0,5.0,13.0,Ñublense,1014,801,Sul-Americana,Rafael,,,
23980,112585,214685.0,12.0,25.0,Ñublense,1014,801,Sul-Americana,Patricio,Rubio,,Patricio Rubio
23981,112585,214717.0,6.0,28.0,Ñublense,1014,801,Sul-Americana,Lorenzo,Reyes,,Lorenzo Reyes
23982,112585,214722.0,7.0,12.0,Ñublense,1014,801,Sul-Americana,Felipe,Reynero,,Felipe Reynero
23983,112585,214916.0,11.0,28.0,Ñublense,1014,801,Sul-Americana,Fernando,Cordero,,Fernando Cordero
23984,112585,216532.0,18.0,3.0,Ñublense,1014,801,Sul-Americana,Bernardo,Cerezo,,Bernardo Cerezo
23985,112585,218232.0,8.0,4.0,Ñublense,1014,801,Sul-Americana,Nicolás,Vargas,,Nicolás Vargas
23986,112585,228672.0,28.0,15.0,Ñublense,1014,801,Sul-Americana,Manuel,Rivera,,Manuel Rivera
23987,112585,234809.0,17.0,28.0,Ñublense,1014,801,Sul-Americana,Enzo,Guerrero,,Enzo Guerrero
23988,112585,236897.0,30.0,16.0,Ñublense,1014,801,Sul-Americana,Matías,Moya,,Matías Moya
23989,112585,236905.0,10.0,28.0,Ñublense,1014,801,Sul-Americana,Branco,,,
23990,112585,237227.0,21.0,28.0,Ñublense,1014,801,Sul-Americana,Ivan,,,
23991,112585,237687.0,23.0,6.0,Ñublense,1014,801,Sul-Americana,,Kimura,,
23992,112585,239936.0,9.0,28.0,Ñublense,1014,801,Sul-Americana,Nicolás,Guerra,,Nicolás Guerra
23993,112585,254971.0,27.0,28.0,Ñublense,1014,801,Sul-Americana,Mathias,Pinto,,Mathias Pinto
23994,112585,256530.0,16.0,28.0,Ñublense,1014,801,Sul-Americana,Alexander,Aravena,,Alexander Aravena
23995,112585,263523.0,1.0,0.0,Ñublense,1014,801,Sul-Americana,Nicola,Pérez,,Nicola Pérez
23996,112585,263525.0,3.0,28.0,Ñublense,1014,801,Sul-Americana,Jonathan,,,
23997,112585,263526.0,14.0,7.0,Ñublense,1014,801,Sul-Americana,,,,
23998,112585,263527.0,20.0,18.0,Ñublense,1014,801,Sul-Americana,Federico,,,
23999,112585,263530.0,25.0,28.0,Ñublense,1014,801,Sul-Americana,Hernán,Muñoz,,Hernán Muñoz
24000,112585,263532.0,32.0,28.0,Ñublense,1014,801,Sul-Americana,Guillermo,,,
24001,112585,263535.0,13.0,29.0,Ñublense,1014,801,Sul-Americana,Walter,,,
24002,112585,263538.0,33.0,29.0,Ñublense,1014,801,Sul-Americana,Valentín,,,
24003,112585,263539.0,31.0,29.0,Ñublense,1014,801,Sul-Americana,Bastián,,,
24004,112585,266280.0,26.0,29.0,Ñublense,1014,801,Sul-Americana,Sebastián,Pérez,,Sebastián Pérez
24005,112585,266481.0,22.0,28.0,Ñublense,1014,801,Sul-Americana,Rodrigo,,,
24006,112585,267591.0,37.0,29.0,Ñublense,1014,801,Sul-Americana,Maximiliano,,,
24007,112585,268361.0,29.0,29.0,Ñublense,1014,801,Sul-Americana,Bastián,Sagal,,Bastián Sagal
24008,112606,180175.0,7.0,25.0,Orlando City,39,227,MLS,Alexandre,Rodrigues da Silva,Alexandre Pato,Alexandre Rodrigues da Silva
24009,112606,203137.0,6.0,6.0,Orlando City,39,227,MLS,Robin,Jansson,,Robin Jansson
24010,112606,204677.0,20.0,9.0,Orlando City,39,227,MLS,Oriol,Rosell Argerich,Oriol Rosell,Oriol Rosell Argerich
24011,112606,204691.0,10.0,18.0,Orlando City,39,227,MLS,Mauricio,Pereyra,,Mauricio Pereyra
24012,112606,209597.0,25.0,4.0,Orlando City,39,227,MLS,Antônio Carlos,Cunha Capocasali Jr,Antônio Carlos,Antônio Carlos Cunha Capocasali Jr
24013,112606,214955.0,3.0,28.0,Orlando City,39,227,MLS,Emmanuel,Mas,,Emmanuel Mas
24014,112606,221657.0,13.0,28.0,Orlando City,39,227,MLS,Tesho,Akindele,,Tesho Akindele
24015,112606,225701.0,1.0,0.0,Orlando City,39,227,MLS,Pedro,Gallese,,Pedro Gallese
24016,112606,231861.0,31.0,28.0,Orlando City,39,227,MLS,Mason,Stajduhar,,Mason Stajduhar
24017,112606,237875.0,15.0,28.0,Orlando City,39,227,MLS,Rodrigo,Schlegel,,Rodrigo Schlegel
24018,112606,242629.0,4.0,7.0,Orlando City,39,227,MLS,João Gervásio,Bragança Moutinho,João Moutinho,João Gervásio Bragança Moutinho
24019,112606,242714.0,9.0,28.0,Orlando City,39,227,MLS,Chris,Mueller,,Chris Mueller
24020,112606,242715.0,40.0,28.0,Orlando City,39,227,MLS,Adam,,,
24021,112606,243716.0,14.0,12.0,Orlando City,39,227,MLS,Silvester,van der Water,,Silvester van der Water
24022,112606,246047.0,21.0,28.0,Orlando City,39,227,MLS,Andrés,Perea,,Andrés Perea
24023,112606,246057.0,8.0,11.0,Orlando City,39,227,MLS,Sebastían,Méndez,Sebastián Méndez,Sebastían Méndez
24024,112606,247027.0,2.0,3.0,Orlando City,39,227,MLS,Ruan,Gregório Teixeira,Ruan,Ruan Gregório Teixeira
24025,112606,247354.0,19.0,16.0,Orlando City,39,227,MLS,Benji,Michel,,Benji Michel
24026,112606,247356.0,24.0,28.0,Orlando City,39,227,MLS,Kyle,Smith,,Kyle Smith
24027,112606,254915.0,30.0,28.0,Orlando City,39,227,MLS,David,Loera,,David Loera
24028,112606,255043.0,18.0,28.0,Orlando City,39,227,MLS,Daryl,Dike,,Daryl Dike
24029,112606,256136.0,12.0,28.0,Orlando City,39,227,MLS,Facundo,Torres,,Facundo Torres
24030,112606,256320.0,34.0,28.0,Orlando City,39,227,MLS,Joey,DeZart,,Joey DeZart
24031,112606,261688.0,28.0,29.0,Orlando City,39,227,MLS,Raul,Aguilera,,Raul Aguilera
24032,112606,261705.0,29.0,29.0,Orlando City,39,227,MLS,Rio,Hope-Gund,,Rio Hope-Gund
24033,112606,262379.0,26.0,29.0,Orlando City,39,227,MLS,Michael,Halliday,,Michael Halliday
24034,112606,4928.0,50.0,29.0,Orlando City,39,227,MLS,Alexandre,Silva Junior,Juninho,Alexandre Silva Junior
24035,112637,207918.0,9.0,25.0,Gaz Metan,330,649,Liga I,Christian,Irobiso,,Christian Irobiso
24036,112637,208294.0,8.0,29.0,Gaz Metan,330,649,Liga I,Francisco,Santos Júnior,Francisco Júnior,Francisco Santos Júnior
24037,112637,208457.0,77.0,28.0,Gaz Metan,330,649,Liga I,Adama,Sarr,,Adama Sarr
24038,112637,208474.0,4.0,11.0,Gaz Metan,330,649,Liga I,Ioan,Filip,,Ioan Filip
24039,112637,210706.0,69.0,18.0,Gaz Metan,330,649,Liga I,Nasser,Chamed,,Nasser Chamed
24040,112637,217199.0,25.0,6.0,Gaz Metan,330,649,Liga I,Patricio,Matricardi,,Patricio Matricardi
24041,112637,218737.0,2.0,28.0,Gaz Metan,330,649,Liga I,Gabriel,Rodrigues de Moura,Gabriel,Gabriel Rodrigues de Moura
24042,112637,221766.0,20.0,29.0,Gaz Metan,330,649,Liga I,Yves-Simon,Pambou,,Yves-Simon Pambou
24043,112637,222221.0,31.0,28.0,Gaz Metan,330,649,Liga I,Alexandru,Buzbuchi,,Alexandru Buzbuchi
24044,112637,235643.0,13.0,28.0,Gaz Metan,330,649,Liga I,Félix Mathaus,Lima Santos,Félix Mathaus,Félix Mathaus Lima Santos
24045,112637,247966.0,7.0,28.0,Gaz Metan,330,649,Liga I,Răzvan,Trif,,Răzvan Trif
24046,112637,247970.0,24.0,3.0,Gaz Metan,330,649,Liga I,Roberto,Romeo,,Roberto Romeo
24047,112637,248035.0,23.0,12.0,Gaz Metan,330,649,Liga I,Răzvan,Grădinaru,,Răzvan Grădinaru
24048,112637,248445.0,33.0,28.0,Gaz Metan,330,649,Liga I,Răzvan,Horj,,Răzvan Horj
24049,112637,251057.0,1.0,0.0,Gaz Metan,330,649,Liga I,Octavian,Vâlceanu,,Octavian Vâlceanu
24050,112637,251068.0,21.0,29.0,Gaz Metan,330,649,Liga I,Mihai,Dobrescu,,Mihai Dobrescu
24051,112637,251072.0,22.0,16.0,Gaz Metan,330,649,Liga I,Ovidiu,Horșia,,Ovidiu Horșia
24052,112637,251846.0,98.0,7.0,Gaz Metan,330,649,Liga I,Mihai,Velisar,,Mihai Velisar
24053,112637,252077.0,92.0,29.0,Gaz Metan,330,649,Liga I,Bryan,Alceus,,Bryan Alceus
24054,112637,252484.0,10.0,9.0,Gaz Metan,330,649,Liga I,Ronaldo,Deaconu,,Ronaldo Deaconu
24055,112637,253758.0,6.0,28.0,Gaz Metan,330,649,Liga I,Mihai,Lixandru,,Mihai Lixandru
24056,112637,255138.0,71.0,28.0,Gaz Metan,330,649,Liga I,Vlad,Morar,,Vlad Morar
24057,112637,258426.0,3.0,4.0,Gaz Metan,330,649,Liga I,Jefferson Yuri,de Sousa Matias,Yuri Matias,Jefferson Yuri de Sousa Matias
24058,112637,258869.0,19.0,29.0,Gaz Metan,330,649,Liga I,Tomáš,Smola,,Tomáš Smola
24059,112637,261010.0,27.0,28.0,Gaz Metan,330,649,Liga I,Ismaël,Kanda,,Ismaël Kanda
24060,112637,261646.0,34.0,28.0,Gaz Metan,330,649,Liga I,Dragoș,Iancu,,Dragoș Iancu
24061,112637,263483.0,5.0,28.0,Gaz Metan,330,649,Liga I,Diogo Marques,Izata Pereira,Diogo Izata,Diogo Marques Izata Pereira
24062,112637,263688.0,15.0,28.0,Gaz Metan,330,649,Liga I,Ramon,Gașpar,,Ramon Gașpar
24063,112658,5062.0,19.0,28.0,Oeste,83,553,Brasileirão Série D,Adilson,Reis da Anunciação,Adilson Bahia,Adilson Reis da Anunciação
24064,112658,271588.0,14.0,28.0,Oeste,83,553,Brasileirão Série D,Bruno Lima,Lima,Bruno Lima,Bruno Lima Lima
24065,112658,4520.0,34.0,16.0,Oeste,83,553,Brasileirão Série D,Sandro,Perpétuo Junior,Sandro Perpétuo,Sandro Perpétuo Junior
24066,112658,50422.0,4.0,6.0,Oeste,83,553,Brasileirão Série D,José,Teixeira Alves Júnior,J.Alves,José Teixeira Alves Júnior
24067,112658,136151.0,7.0,0.0,Oeste,83,553,Brasileirão Série D,Luíz,Silva Filho,Luíz,Luíz Silva Filho
24068,112658,184972.0,8.0,11.0,Oeste,83,553,Brasileirão Série D,Nílton,Ferreira Junior,Nílton,Nílton Ferreira Junior
24069,112658,203256.0,6.0,7.0,Oeste,83,553,Brasileirão Série D,Willian Rocha,Pereira da Rocha,W. Rocha,Willian Rocha Pereira da Rocha
24070,112658,269327.0,3.0,4.0,Oeste,83,553,Brasileirão Série D,Bruno,dos Anjos,Bruno,Bruno dos Anjos
24071,112658,271375.0,16.0,28.0,Oeste,83,553,Brasileirão Série D,Jean,Freitas,Jô,Jean Freitas
24072,112658,271619.0,41.0,28.0,Oeste,83,553,Brasileirão Série D,Alan,Amorim,Alan,Alan Amorim
24073,112658,271643.0,5.0,9.0,Oeste,83,553,Brasileirão Série D,Thiago,Nunes,Thiago,Thiago Nunes
24074,112658,271859.0,11.0,12.0,Oeste,83,553,Brasileirão Série D,Diogo Freitas,Freitas,Diogo Freitas,Diogo Freitas Freitas
24075,112658,271908.0,10.0,24.0,Oeste,83,553,Brasileirão Série D,Cristian,Fagundes,Tite,Cristian Fagundes
24076,112658,272299.0,26.0,28.0,Oeste,83,553,Brasileirão Série D,Reifit,Faria,Reifit,Reifit Faria
24077,112658,278372.0,99.0,3.0,Oeste,83,553,Brasileirão Série D,Adryan,dos Santos Pereira,Adryan,Adryan dos Santos Pereira
24078,112658,278465.0,20.0,28.0,Oeste,83,553,Brasileirão Série D,Alexandre,Chagas,Alexandre Joabe,Alexandre Chagas
24079,112658,278478.0,21.0,28.0,Oeste,83,553,Brasileirão Série D,Gabriel,Silva,Biel,Gabriel Silva
24080,112658,278479.0,22.0,28.0,Oeste,83,553,Brasileirão Série D,Erivan,Santos,Erivan,Erivan Santos
24081,112658,278480.0,23.0,28.0,Oeste,83,553,Brasileirão Série D,André,Oliveira,André Vinícius,André Oliveira
24082,112658,278481.0,24.0,28.0,Oeste,83,553,Brasileirão Série D,João Victor,Caetano,Caetano,João Victor Caetano
24083,112658,278484.0,25.0,28.0,Oeste,83,553,Brasileirão Série D,Rafael,Massola,Rafinha,Rafael Massola
24084,112658,278486.0,9.0,26.0,Oeste,83,553,Brasileirão Série D,Lucas,De Paula,De Paula,Lucas De Paula
24085,112667,270618.0,15.0,29.0,Nacional Potosí,76,456,Resto do Mundo,Jader,Silva Gentil,Jader,Jader Silva Gentil
24086,112667,197604.0,10.0,27.0,Nacional Potosí,76,456,Resto do Mundo,Paolo,Jiménez,,Paolo Jiménez
24087,112667,229161.0,3.0,7.0,Nacional Potosí,76,456,Resto do Mundo,Óscar,Vaca,,Óscar Vaca
24088,112667,233043.0,16.0,10.0,Nacional Potosí,76,456,Resto do Mundo,Alexis,Hinestroza,,Alexis Hinestroza
24089,112667,247403.0,6.0,6.0,Nacional Potosí,76,456,Resto do Mundo,Rodrigo,Cabrera,,Rodrigo Cabrera
24090,112667,251495.0,5.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Mario,Cuéllar,,Mario Cuéllar
24091,112667,253521.0,11.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Miguel,Padilla,,Miguel Padilla
24092,112667,253522.0,21.0,23.0,Nacional Potosí,76,456,Resto do Mundo,Luis,Pavia,,Luis Pavia
24093,112667,253573.0,27.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Diego,Navarro,,Diego Navarro
24094,112667,253596.0,4.0,4.0,Nacional Potosí,76,456,Resto do Mundo,Luis,Torrico,,Luis Torrico
24095,112667,253616.0,25.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Ronald,Cuéllar,,Ronald Cuéllar
24096,112667,253625.0,8.0,15.0,Nacional Potosí,76,456,Resto do Mundo,Miguel,Quiroga,,Miguel Quiroga
24097,112667,254191.0,1.0,0.0,Nacional Potosí,76,456,Resto do Mundo,Roberto,Rivas,,Roberto Rivas
24098,112667,254427.0,14.0,3.0,Nacional Potosí,76,456,Resto do Mundo,Oscar,Añez,,Oscar Añez
24099,112667,255430.0,23.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Mario,Barbery,,Mario Barbery
24100,112667,255431.0,26.0,25.0,Nacional Potosí,76,456,Resto do Mundo,Mauricio,Cabral,,Mauricio Cabral
24101,112667,255893.0,22.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Edwin,Pacheco,,Edwin Pacheco
24102,112667,255896.0,20.0,13.0,Nacional Potosí,76,456,Resto do Mundo,Leonardo,Justiniano,,Leonardo Justiniano
24103,112667,255898.0,19.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Paul,Justiniano,,Paul Justiniano
24104,112667,261558.0,29.0,28.0,Nacional Potosí,76,456,Resto do Mundo,Víctor,Cuellar,,Víctor Cuellar
24105,112670,258700.0,55.0,29.0,Talleres,353,754,LPF,Matías,Godoy,,Matías Godoy
24106,112670,215108.0,19.0,29.0,Talleres,353,754,LPF,Julio,Buffarini,,Julio Buffarini
24107,112670,246058.0,23.0,29.0,Talleres,353,754,LPF,Steven,Franco,Franco,Steven Franco
24108,112670,214971.0,29.0,29.0,Talleres,353,754,LPF,Francisco,Pizzini,,Francisco Pizzini
24109,112670,210814.0,3.0,28.0,Talleres,353,754,LPF,Julián,Velázquez,,Julián Velázquez
24110,112670,215251.0,22.0,0.0,Talleres,353,754,LPF,Guido,Herrera,,Guido Herrera
24111,112670,222428.0,6.0,4.0,Talleres,353,754,LPF,Juan Cruz,Komar,,Juan Cruz Komar
